id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
6965;12/01/2026 04:00;7.7;7.0;3.6;79.2;0.0;18;14.8;4.6;254;73.5;14.5;partly-cloudy
6966;12/01/2026 04:00;7.4;6.7;3.9;80.8;0.0;0;15.3;6.2;248;81.0;13.4;cloudy
3789;12/01/2026 04:00;8.2;7.5;2.4;76.7;0.0;2;6.5;10.2;237;91.6;9.7;cloudy
6964;12/01/2026 04:00;6.5;5.4;3.7;77.0;0.0;14;13.6;5.9;205;60.0;8.3;partly-cloudy
9861;12/01/2026 04:00;7.4;6.2;4.0;81.0;0.0;17;15.8;7.3;204;31.8;10.5;partly-cloudy
9862;12/01/2026 04:00;7.6;6.8;3.4;78.3;0.0;14;16.7;9.6;238;43.1;10.8;partly-cloudy
9858;12/01/2026 04:00;7.8;6.6;3.6;82.5;0.0;4;11.2;8.6;221;62.0;9.3;partly-cloudy
9859;12/01/2026 04:00;7.6;7.0;4.0;70.2;0.0;5;10.9;9.5;289;84.4;13.9;cloudy
6970;12/01/2026 04:00;7.1;6.3;3.5;75.2;0.0;13;20.3;7.2;219;64.4;13.8;partly-cloudy
9860;12/01/2026 04:00;7.5;6.7;3.5;80.4;0.0;2;10.1;6.3;280;32.1;13.0;partly-cloudy
10028;12/01/2026 04:00;7.7;7.2;3.4;81.7;0.0;17;17.0;5.8;210;76.2;11.3;partly-cloudy
5880;12/01/2026 04:00;7.8;7.2;3.6;80.9;0.0;2;15.6;5.3;285;62.6;9.2;partly-cloudy
10029;12/01/2026 04:00;7.9;6.7;3.2;84.8;0.0;15;13.8;7.6;254;97.0;11.4;cloudy
10376;12/01/2026 04:00;6.6;5.7;3.4;83.3;0.0;20;13.0;6.3;252;57.9;12.4;partly-cloudy
10337;12/01/2026 04:00;8.0;7.3;3.2;77.8;0.0;10;10.0;7.4;210;63.8;13.8;partly-cloudy
10365;12/01/2026 04:00;7.1;6.3;3.6;85.6;0.0;13;14.2;8.3;288;65.0;12.8;partly-cloudy
10377;12/01/2026 04:00;6.8;6.2;3.4;84.0;0.0;8;15.5;3.3;234;76.8;8.9;partly-cloudy
10378;12/01/2026 04:00;7.6;6.7;3.3;78.0;0.0;0;14.9;9.7;239;36.2;11.2;partly-cloudy
10381;12/01/2026 04:00;7.1;6.2;3.3;75.0;0.0;17;18.1;8.0;269;58.9;12.2;partly-cloudy
10382;12/01/2026 04:00;6.6;5.4;3.5;78.0;0.0;0;15.1;7.3;200;30.6;11.7;partly-cloudy
10383;12/01/2026 04:00;7.8;6.8;3.7;85.2;0.0;0;13.9;4.3;271;63.7;8.2;partly-cloudy
10366;12/01/2026 04:00;8.3;7.4;3.3;80.5;0.0;9;16.3;5.3;227;56.3;10.3;partly-cloudy
10367;12/01/2026 04:00;8.2;7.2;3.9;78.2;0.0;13;18.4;7.0;292;64.2;13.8;partly-cloudy
10368;12/01/2026 04:00;6.8;6.7;3.0;83.5;0.0;22;11.4;5.7;244;69.4;10.1;partly-cloudy
10369;12/01/2026 04:00;7.0;6.2;3.4;73.4;0.0;14;14.7;6.1;230;81.2;12.3;cloudy
10371;12/01/2026 04:00;7.8;6.9;3.5;78.1;0.0;1;9.2;5.4;250;44.1;9.9;partly-cloudy
10370;12/01/2026 04:00;6.8;6.1;3.4;88.3;0.0;13;18.5;6.3;216;16.1;10.6;clear
5029;12/01/2026 04:00;6.8;5.5;2.9;69.6;0.0;3;12.6;8.7;282;49.0;11.9;partly-cloudy
10374;12/01/2026 04:00;7.5;6.8;3.4;77.0;0.0;0;11.3;8.8;204;60.4;11.6;partly-cloudy
10372;12/01/2026 04:00;7.5;6.8;3.3;75.6;0.0;2;13.2;4.5;202;72.7;12.0;partly-cloudy
10373;12/01/2026 04:00;6.4;5.8;3.5;73.1;0.0;10;15.4;9.6;246;65.8;13.2;partly-cloudy
10413;12/01/2026 04:00;7.4;6.8;3.7;73.8;0.0;14;9.8;7.0;299;49.3;11.1;partly-cloudy
10414;12/01/2026 04:00;6.0;5.5;2.9;72.5;0.0;13;10.6;4.3;232;52.1;11.7;partly-cloudy
10412;12/01/2026 04:00;6.5;5.6;3.4;78.0;0.0;13;20.5;6.7;211;61.4;10.9;partly-cloudy
10441;12/01/2026 04:00;7.0;6.4;4.0;74.8;0.0;6;14.0;9.3;260;59.2;9.1;partly-cloudy
10442;12/01/2026 04:00;6.8;6.1;3.7;77.8;0.0;3;14.5;5.9;282;71.7;12.3;partly-cloudy
10443;12/01/2026 04:00;6.7;5.7;3.6;74.6;0.0;14;13.7;10.7;267;67.6;13.7;partly-cloudy
10415;12/01/2026 04:00;7.6;6.8;3.6;72.5;0.0;19;10.3;7.1;201;70.7;10.9;partly-cloudy
10417;12/01/2026 04:00;6.6;5.8;3.6;84.3;0.1;15;17.1;6.0;286;84.3;13.8;cloudy
10416;12/01/2026 04:00;7.0;6.0;3.9;81.7;0.0;14;8.7;8.3;223;79.6;13.1;partly-cloudy
10686;12/01/2026 04:00;6.6;6.0;3.8;82.5;0.0;0;12.6;7.9;268;67.9;10.5;partly-cloudy
10420;12/01/2026 04:00;7.9;7.0;3.8;81.7;0.0;18;15.5;3.5;241;52.0;13.2;partly-cloudy
10421;12/01/2026 04:00;7.5;6.2;4.0;82.8;0.0;5;14.5;6.9;208;70.6;12.4;partly-cloudy
10431;12/01/2026 04:00;6.7;5.7;3.3;83.9;0.0;16;10.9;5.4;285;56.7;13.5;partly-cloudy
10432;12/01/2026 04:00;6.3;5.5;3.3;88.3;0.0;1;9.8;6.3;265;66.2;10.3;partly-cloudy
10433;12/01/2026 04:00;7.2;6.4;3.3;76.1;0.0;7;13.4;6.2;245;52.4;15.0;partly-cloudy
10434;12/01/2026 04:00;6.8;5.8;4.3;85.2;0.1;5;13.7;4.2;282;20.0;11.6;clear
10423;12/01/2026 04:00;6.9;6.2;2.8;89.5;0.0;10;5.2;6.0;231;41.5;10.3;partly-cloudy
10583;12/01/2026 04:00;6.7;5.7;3.6;77.1;0.0;18;19.9;8.0;207;85.4;7.4;cloudy
10584;12/01/2026 04:00;6.4;5.4;3.4;83.8;0.0;10;16.4;9.9;265;38.6;15.3;partly-cloudy
10691;12/01/2026 04:00;8.2;7.4;3.8;81.8;0.0;16;12.2;2.7;290;59.0;15.5;partly-cloudy
10419;12/01/2026 04:00;6.4;6.0;4.0;86.9;0.0;31;18.1;7.7;200;59.8;12.2;partly-cloudy
10690;12/01/2026 04:00;6.9;6.3;3.2;90.0;0.0;16;15.3;8.2;294;96.2;13.9;cloudy
10687;12/01/2026 04:00;7.3;6.4;4.2;89.7;0.0;0;14.5;9.3;273;63.5;12.7;partly-cloudy
10692;12/01/2026 04:00;7.7;7.1;3.3;82.3;0.0;33;19.9;6.2;246;56.9;11.8;partly-cloudy
10799;12/01/2026 04:00;6.3;5.3;3.9;75.4;0.0;9;10.8;11.2;226;46.3;10.4;partly-cloudy
10817;12/01/2026 04:00;6.9;6.0;3.7;74.9;0.0;0;9.3;7.7;242;54.7;12.1;partly-cloudy
10815;12/01/2026 04:00;7.2;6.7;3.2;78.9;0.0;5;13.1;3.3;224;50.4;11.0;partly-cloudy
10816;12/01/2026 04:00;7.1;6.2;3.8;80.6;0.0;26;12.2;7.7;295;56.9;9.6;partly-cloudy
11355;12/01/2026 04:00;5.8;5.0;3.8;82.2;0.0;20;14.1;8.9;250;77.0;12.9;partly-cloudy
11354;12/01/2026 04:00;6.3;5.5;3.4;81.4;0.0;16;13.0;6.7;254;59.6;15.7;partly-cloudy
11353;12/01/2026 04:00;7.1;6.7;4.0;75.5;0.0;16;15.0;4.3;292;79.8;14.6;partly-cloudy
11358;12/01/2026 04:00;5.4;5.1;3.8;79.8;0.0;0;9.4;7.4;247;69.1;15.8;partly-cloudy
11361;12/01/2026 04:00;7.2;7.0;3.3;84.8;0.0;7;12.6;9.3;243;67.2;10.3;partly-cloudy
11359;12/01/2026 04:00;8.2;7.6;3.6;75.9;0.0;11;15.9;5.4;257;55.6;15.1;partly-cloudy
11357;12/01/2026 04:00;6.8;6.0;4.2;83.4;0.1;8;12.9;2.7;270;62.3;15.1;partly-cloudy
11356;12/01/2026 04:00;7.2;6.3;3.6;75.4;0.0;16;13.0;9.2;295;85.4;14.7;cloudy
10030;12/01/2026 04:00;7.3;6.4;3.9;79.5;0.0;7;18.0;6.8;228;62.4;9.1;partly-cloudy
3530;12/01/2026 04:00;6.3;5.5;2.8;81.2;0.0;4;16.7;8.0;281;86.4;9.7;cloudy
6591;12/01/2026 04:00;7.2;6.3;4.5;85.8;0.0;17;18.8;7.9;293;54.9;12.2;partly-cloudy
10189;12/01/2026 04:00;7.6;6.6;3.9;79.6;0.0;20;14.2;8.0;249;78.2;10.9;partly-cloudy
10190;12/01/2026 04:00;7.4;6.4;3.4;79.6;0.0;11;15.5;4.9;284;77.1;14.2;partly-cloudy
10191;12/01/2026 04:00;7.5;6.5;3.5;84.7;0.0;19;17.1;7.6;261;76.6;13.8;partly-cloudy
10215;12/01/2026 04:00;7.5;6.7;3.6;74.8;0.0;6;17.2;4.9;285;18.9;12.4;clear
10214;12/01/2026 04:00;7.3;6.6;3.2;80.7;0.0;13;19.7;9.0;207;44.7;12.8;partly-cloudy
10213;12/01/2026 04:00;7.7;6.6;3.9;89.7;0.0;16;13.1;5.8;280;78.6;13.3;partly-cloudy
6596;12/01/2026 04:00;6.6;5.5;3.7;80.1;0.0;17;12.4;6.7;268;70.4;12.0;partly-cloudy
10591;12/01/2026 04:00;6.5;5.7;3.8;78.4;0.0;8;13.7;2.1;263;62.8;12.8;partly-cloudy
11342;12/01/2026 04:00;6.8;6.0;3.1;78.0;0.0;15;16.0;9.4;264;71.6;11.4;partly-cloudy
11343;12/01/2026 04:00;6.4;5.6;3.1;71.8;0.0;8;16.8;5.1;236;68.7;14.1;partly-cloudy
11345;12/01/2026 04:00;6.8;5.9;2.6;76.1;0.0;23;13.1;7.1;262;55.1;11.3;partly-cloudy
6585;12/01/2026 04:00;6.9;6.3;3.1;84.8;0.0;5;10.0;7.1;258;67.3;7.1;partly-cloudy
6586;12/01/2026 04:00;6.5;5.7;3.1;79.0;0.0;1;17.5;4.9;293;50.5;10.8;partly-cloudy
6587;12/01/2026 04:00;7.3;6.3;2.9;83.2;0.0;36;9.2;4.5;219;79.7;11.7;partly-cloudy
6588;12/01/2026 04:00;8.1;7.0;3.7;75.3;0.0;10;16.3;9.6;220;94.7;11.9;cloudy
6589;12/01/2026 04:00;7.2;6.4;2.8;80.6;0.0;13;11.9;7.2;296;81.7;14.6;cloudy
10060;12/01/2026 04:00;6.4;5.6;3.6;76.9;0.0;2;12.9;3.3;240;51.0;8.5;partly-cloudy
10059;12/01/2026 04:00;7.7;6.9;4.2;82.0;0.0;0;9.7;4.8;257;86.4;11.3;cloudy
10058;12/01/2026 04:00;7.9;7.0;3.4;91.0;0.0;6;18.2;8.3;261;54.5;11.1;partly-cloudy
6595;12/01/2026 04:00;6.5;5.5;4.2;71.3;0.0;17;15.9;3.4;213;65.8;10.7;partly-cloudy
3509;12/01/2026 04:00;6.5;5.7;3.2;76.6;0.0;10;14.4;3.6;200;53.5;10.2;partly-cloudy
11294;12/01/2026 04:00;6.1;5.4;3.5;82.1;0.0;20;13.4;5.1;228;74.0;10.2;partly-cloudy
6597;12/01/2026 04:00;7.7;6.9;3.3;84.1;0.0;24;16.3;3.8;276;78.2;16.0;partly-cloudy
6599;12/01/2026 04:00;7.3;6.6;3.1;85.9;0.0;7;16.8;9.0;223;60.1;8.5;partly-cloudy
3795;12/01/2026 04:00;6.1;5.3;3.7;71.1;0.0;15;9.7;6.5;274;69.3;13.5;partly-cloudy
10529;12/01/2026 04:00;7.5;6.8;3.6;70.2;0.0;15;12.6;2.8;225;50.4;13.8;partly-cloudy
10562;12/01/2026 04:00;7.0;6.1;4.0;82.3;0.0;6;9.7;7.3;234;52.8;11.5;partly-cloudy
10062;12/01/2026 04:00;6.7;5.8;3.6;85.9;0.0;14;10.8;8.3;239;58.3;13.5;partly-cloudy
10090;12/01/2026 04:00;7.5;6.7;3.5;73.8;0.0;0;18.7;9.6;238;62.4;17.2;partly-cloudy
10088;12/01/2026 04:00;7.3;6.9;4.3;91.0;0.0;24;17.7;6.0;228;65.4;12.5;partly-cloudy
10091;12/01/2026 04:00;6.9;6.0;3.6;85.8;0.0;17;15.6;9.2;204;58.6;14.0;partly-cloudy
10086;12/01/2026 04:00;6.9;5.7;3.3;83.8;0.0;6;15.3;6.1;228;57.1;13.2;partly-cloudy
10181;12/01/2026 04:00;6.3;5.5;3.3;75.6;0.0;12;14.5;8.2;259;39.2;11.0;partly-cloudy
6594;12/01/2026 04:00;7.5;6.6;3.9;93.8;0.0;9;11.6;4.4;242;70.2;11.9;partly-cloudy
10693;12/01/2026 04:00;7.4;6.8;4.1;85.9;0.0;1;17.0;1.5;289;65.5;8.2;partly-cloudy
10854;12/01/2026 04:00;8.3;7.5;3.3;76.0;0.0;16;10.7;6.8;248;34.6;11.4;partly-cloudy
10855;12/01/2026 04:00;7.4;6.7;3.5;79.7;0.0;9;17.6;8.2;252;77.2;10.2;partly-cloudy
10856;12/01/2026 04:00;6.5;5.3;3.7;80.2;0.0;18;14.5;5.7;201;41.6;5.9;partly-cloudy
10857;12/01/2026 04:00;6.9;6.0;3.0;85.1;0.0;17;18.1;5.1;264;62.1;11.6;partly-cloudy
10359;12/01/2026 04:00;7.8;6.9;3.4;80.4;0.0;7;10.6;10.1;291;43.9;10.6;partly-cloudy
10567;12/01/2026 04:00;8.1;7.3;3.3;80.1;0.0;17;12.6;3.1;224;41.1;10.8;partly-cloudy
3700;12/01/2026 04:00;6.9;5.8;4.0;81.4;0.0;34;15.8;6.1;290;54.2;12.4;partly-cloudy
6600;12/01/2026 04:00;7.0;6.3;3.4;83.9;0.0;0;17.5;5.1;207;55.4;12.2;partly-cloudy
10361;12/01/2026 04:00;7.5;6.8;3.8;83.0;0.0;20;15.3;7.7;263;66.0;7.4;partly-cloudy
5149;12/01/2026 04:00;6.0;5.6;2.9;81.6;0.0;9;12.3;7.3;236;81.7;13.2;cloudy
10989;12/01/2026 04:00;6.6;6.1;3.5;80.4;0.0;14;17.8;7.7;210;63.5;10.0;partly-cloudy
5152;12/01/2026 04:00;6.6;5.7;3.6;83.5;0.0;14;14.4;4.2;264;78.1;10.4;partly-cloudy
5153;12/01/2026 04:00;6.7;5.8;3.5;77.4;0.0;1;21.3;10.8;285;64.3;12.0;partly-cloudy
5154;12/01/2026 04:00;6.7;5.9;3.4;80.4;0.0;12;14.8;6.5;267;85.2;13.8;cloudy
5155;12/01/2026 04:00;7.2;6.5;3.3;83.0;0.0;7;14.3;7.2;237;65.7;11.3;partly-cloudy
5156;12/01/2026 04:00;7.1;6.4;3.5;70.6;0.0;4;16.0;8.6;215;53.0;12.1;partly-cloudy
10389;12/01/2026 04:00;7.2;6.5;3.7;83.9;0.0;6;13.0;7.5;223;100.0;14.2;cloudy
10390;12/01/2026 04:00;6.4;5.8;3.4;80.2;0.0;13;13.8;6.3;201;80.9;12.3;cloudy
10395;12/01/2026 04:00;6.7;6.0;2.8;68.8;0.0;4;9.5;4.8;261;67.9;8.5;partly-cloudy
10397;12/01/2026 04:00;6.2;5.4;3.9;78.8;0.0;8;17.2;6.7;264;62.0;15.5;partly-cloudy
10398;12/01/2026 04:00;6.5;5.5;3.4;75.4;0.0;4;10.3;6.1;220;76.6;10.1;partly-cloudy
11076;12/01/2026 04:00;7.4;6.3;3.5;89.0;0.0;10;13.0;6.5;213;72.2;9.8;partly-cloudy
11070;12/01/2026 04:00;7.2;6.4;3.6;80.5;0.0;5;11.5;7.1;215;46.2;9.1;partly-cloudy
11071;12/01/2026 04:00;6.8;5.6;4.0;76.9;0.0;8;14.8;5.4;266;19.5;12.2;clear
5178;12/01/2026 04:00;6.3;5.3;3.6;88.2;0.0;12;12.3;6.3;202;55.9;10.7;partly-cloudy
5180;12/01/2026 04:00;7.0;6.2;2.9;73.9;0.0;16;13.7;3.7;235;70.4;11.3;partly-cloudy
9833;12/01/2026 04:00;6.5;5.6;3.5;74.8;0.0;2;19.6;7.9;271;60.9;12.0;partly-cloudy
6834;12/01/2026 04:00;7.4;6.6;3.7;72.2;0.0;0;13.1;5.7;260;76.3;11.9;partly-cloudy
10418;12/01/2026 04:00;7.3;6.6;3.8;91.9;0.1;0;15.5;8.1;285;65.4;13.0;partly-cloudy
10392;12/01/2026 04:00;6.9;6.1;3.5;75.2;0.0;7;16.5;6.8;216;59.7;8.1;partly-cloudy
5150;12/01/2026 04:00;7.4;6.8;3.5;77.8;0.0;0;17.3;10.3;249;69.5;11.4;partly-cloudy
5173;12/01/2026 04:00;7.2;6.6;3.6;76.2;0.0;16;15.7;6.3;229;53.4;12.9;partly-cloudy
5160;12/01/2026 04:00;7.2;6.3;3.9;76.9;0.0;10;10.9;5.6;267;85.7;9.5;cloudy
10391;12/01/2026 04:00;7.1;6.0;3.8;86.5;0.0;11;11.9;7.9;218;77.5;10.4;partly-cloudy
10511;12/01/2026 04:00;7.8;7.2;3.5;80.8;0.0;1;6.8;3.4;233;46.1;13.1;partly-cloudy
10805;12/01/2026 04:00;7.3;6.2;3.9;72.5;0.0;25;13.0;6.6;278;91.2;12.1;cloudy
10804;12/01/2026 04:00;6.6;6.0;3.5;83.1;0.0;10;13.4;6.3;234;68.9;10.5;partly-cloudy
10806;12/01/2026 04:00;6.4;5.8;2.9;84.2;0.0;3;13.2;6.2;253;58.3;9.4;partly-cloudy
5185;12/01/2026 04:00;7.2;6.4;3.3;76.5;0.0;5;15.6;9.7;200;43.8;15.8;partly-cloudy
5186;12/01/2026 04:00;6.9;6.0;3.2;83.2;0.0;20;11.6;7.5;283;61.3;13.6;partly-cloudy
5188;12/01/2026 04:00;7.2;6.3;3.5;76.0;0.0;18;15.3;9.5;244;69.8;11.3;partly-cloudy
5189;12/01/2026 04:00;7.7;7.0;3.4;72.8;0.0;22;13.4;8.1;207;78.1;11.0;partly-cloudy
5193;12/01/2026 04:00;7.2;6.7;4.1;84.9;0.0;13;13.5;4.4;231;51.8;10.4;partly-cloudy
5195;12/01/2026 04:00;8.1;7.5;3.6;75.3;0.0;8;18.6;5.8;210;100.0;8.7;cloudy
5196;12/01/2026 04:00;7.4;6.5;4.0;78.3;0.0;16;13.2;9.3;201;57.2;15.1;partly-cloudy
5197;12/01/2026 04:00;7.2;6.5;3.8;89.9;0.0;13;13.7;5.8;238;65.1;12.6;partly-cloudy
7008;12/01/2026 04:00;7.8;7.1;2.5;84.6;0.1;10;17.3;2.6;266;74.7;11.1;partly-cloudy
10283;12/01/2026 04:00;6.9;6.0;3.3;87.0;0.0;9;9.2;4.3;213;93.5;12.2;cloudy
5182;12/01/2026 04:00;6.1;5.3;2.4;75.6;0.0;6;15.5;7.6;241;46.3;9.8;partly-cloudy
5187;12/01/2026 04:00;7.9;7.2;3.0;88.0;0.0;20;9.9;9.0;295;67.9;14.2;partly-cloudy
5190;12/01/2026 04:00;6.2;5.2;3.5;84.9;0.0;0;12.6;6.9;228;64.5;9.4;partly-cloudy
5236;12/01/2026 04:00;6.9;6.1;3.1;74.1;0.0;1;13.2;8.0;227;69.4;11.6;partly-cloudy
5237;12/01/2026 04:00;6.4;5.7;3.1;73.1;0.0;0;17.2;7.9;259;73.2;12.2;partly-cloudy
5239;12/01/2026 04:00;7.3;6.5;3.8;79.7;0.0;19;15.5;10.3;272;80.1;10.2;cloudy
10593;12/01/2026 04:00;7.8;7.0;3.3;78.8;0.0;6;12.6;7.0;278;93.4;11.2;cloudy
10592;12/01/2026 04:00;7.3;6.5;3.6;82.5;0.0;12;19.6;7.1;277;93.5;11.0;cloudy
10594;12/01/2026 04:00;6.8;5.7;3.9;84.2;0.0;13;9.9;3.5;279;64.5;10.5;partly-cloudy
5240;12/01/2026 04:00;6.1;5.1;3.1;74.8;0.0;17;13.9;9.9;242;1.7;11.8;clear
5241;12/01/2026 04:00;6.5;6.0;3.1;83.1;0.0;5;14.8;9.3;287;40.7;12.7;partly-cloudy
5243;12/01/2026 04:00;6.2;5.2;4.5;82.1;0.0;17;11.6;5.2;207;55.7;9.6;partly-cloudy
5244;12/01/2026 04:00;7.0;6.2;3.5;78.5;0.0;12;13.5;10.4;291;51.6;14.4;partly-cloudy
5248;12/01/2026 04:00;7.0;6.0;3.7;69.5;0.0;3;11.5;7.1;265;88.2;11.4;cloudy
5249;12/01/2026 04:00;8.1;7.2;3.1;76.5;0.0;14;17.3;8.1;273;56.7;13.2;partly-cloudy
5250;12/01/2026 04:00;6.5;5.6;2.8;73.6;0.0;3;16.0;8.7;229;80.1;10.0;cloudy
5251;12/01/2026 04:00;7.1;6.1;3.6;79.5;0.0;3;18.3;7.6;229;60.7;12.2;partly-cloudy
5253;12/01/2026 04:00;5.7;4.7;3.3;84.5;0.0;4;11.2;10.2;200;86.8;11.4;cloudy
5254;12/01/2026 04:00;6.5;5.4;3.6;71.2;0.0;14;13.3;5.8;272;80.2;14.5;cloudy
5256;12/01/2026 04:00;7.4;6.3;3.9;73.7;0.0;8;15.0;4.4;286;45.3;14.1;partly-cloudy
5258;12/01/2026 04:00;6.6;5.4;3.3;73.8;0.0;6;17.4;4.9;250;96.7;11.1;cloudy
5259;12/01/2026 04:00;6.9;5.7;2.6;85.1;0.0;10;12.0;6.5;284;12.6;11.5;clear
5260;12/01/2026 04:00;7.0;6.6;3.8;83.5;0.0;17;12.0;8.1;280;76.4;14.4;partly-cloudy
5261;12/01/2026 04:00;7.2;6.8;3.6;94.9;0.0;20;13.5;8.5;278;58.8;11.0;partly-cloudy
5262;12/01/2026 04:00;6.7;5.9;3.8;85.5;0.0;5;12.0;7.5;206;55.5;7.4;partly-cloudy
5263;12/01/2026 04:00;8.6;7.7;4.0;78.2;0.0;17;7.8;6.6;251;55.9;12.1;partly-cloudy
5265;12/01/2026 04:00;7.4;6.7;3.6;71.0;0.0;8;9.2;6.4;237;63.6;10.4;partly-cloudy
10598;12/01/2026 04:00;7.4;6.5;4.1;84.5;0.0;19;16.2;6.6;283;92.6;14.7;cloudy
10600;12/01/2026 04:00;7.2;6.4;4.1;71.7;0.0;0;8.7;5.7;227;100.0;15.7;cloudy
10599;12/01/2026 04:00;6.9;5.6;2.8;84.6;0.0;6;14.5;8.1;201;65.3;11.0;partly-cloudy
5269;12/01/2026 04:00;7.2;6.4;3.5;83.8;0.0;7;13.8;9.0;221;67.5;13.8;partly-cloudy
5271;12/01/2026 04:00;6.5;5.4;3.6;80.8;0.0;8;16.9;5.2;221;54.9;11.4;partly-cloudy
10597;12/01/2026 04:00;7.1;6.5;3.3;86.1;0.0;6;10.6;5.8;288;26.2;12.0;clear
10596;12/01/2026 04:00;7.4;6.7;3.8;73.8;0.0;4;14.7;9.4;219;75.9;10.9;partly-cloudy
10589;12/01/2026 04:00;6.8;5.5;3.8;61.4;0.0;3;16.4;4.9;217;78.0;10.3;partly-cloudy
10587;12/01/2026 04:00;7.4;6.7;3.7;82.8;0.0;42;11.8;5.2;260;55.0;16.8;partly-cloudy
10586;12/01/2026 04:00;7.0;6.1;3.7;85.4;0.0;21;13.7;6.9;216;37.7;10.5;partly-cloudy
10588;12/01/2026 04:00;6.2;5.1;2.7;81.5;0.0;10;18.4;6.4;290;73.5;11.1;partly-cloudy
9941;12/01/2026 04:00;7.5;6.9;3.1;74.6;0.0;11;11.2;8.9;262;66.1;15.9;partly-cloudy
9940;12/01/2026 04:00;6.6;5.9;4.3;75.6;0.0;20;21.9;9.1;276;65.6;11.6;partly-cloudy
9942;12/01/2026 04:00;7.2;6.4;3.4;72.2;0.0;10;8.9;5.7;237;67.6;13.1;partly-cloudy
9901;12/01/2026 04:00;7.0;6.6;3.7;84.8;0.0;9;15.4;6.5;222;62.1;15.4;partly-cloudy
10590;12/01/2026 04:00;7.5;6.9;3.6;73.1;0.0;0;13.3;10.1;291;80.7;13.0;cloudy
10595;12/01/2026 04:00;7.1;5.6;3.6;80.4;0.0;7;12.2;6.3;235;56.2;10.9;partly-cloudy
10654;12/01/2026 04:00;7.3;6.5;3.0;77.4;0.0;15;9.2;4.9;235;77.6;12.5;partly-cloudy
10655;12/01/2026 04:00;7.9;7.3;3.9;83.0;0.0;5;12.0;6.8;242;28.9;11.4;clear
10652;12/01/2026 04:00;5.8;4.8;2.8;76.3;0.0;6;10.5;5.9;226;97.2;9.8;cloudy
10657;12/01/2026 04:00;6.8;6.0;3.5;75.5;0.0;1;15.1;5.9;242;53.7;10.6;partly-cloudy
10656;12/01/2026 04:00;6.4;5.5;3.4;75.9;0.0;17;12.7;10.7;284;38.7;17.1;partly-cloudy
10946;12/01/2026 04:00;7.3;6.6;3.4;85.6;0.0;4;12.1;7.7;251;63.4;10.6;partly-cloudy
10947;12/01/2026 04:00;6.3;5.7;3.2;78.4;0.0;20;14.1;9.4;280;100.0;12.2;cloudy
5305;12/01/2026 04:00;7.6;6.5;3.0;71.2;0.0;2;11.7;8.6;250;83.2;9.8;cloudy
5273;12/01/2026 04:00;7.3;6.4;3.6;87.7;0.0;5;18.9;1.7;226;99.6;9.1;cloudy
5274;12/01/2026 04:00;6.0;5.2;3.0;78.6;0.0;9;15.6;6.6;287;67.2;14.5;partly-cloudy
9849;12/01/2026 04:00;7.2;6.6;3.0;71.3;0.0;7;16.0;7.8;280;44.8;12.1;partly-cloudy
9848;12/01/2026 04:00;6.8;6.0;3.5;72.6;0.1;5;11.7;8.0;223;54.8;11.8;partly-cloudy
9850;12/01/2026 04:00;6.6;5.4;3.6;83.7;0.0;8;9.8;6.9;201;52.8;14.0;partly-cloudy
9851;12/01/2026 04:00;7.6;7.1;4.1;82.0;0.0;21;13.0;7.5;231;76.9;10.0;partly-cloudy
9852;12/01/2026 04:00;7.0;5.9;3.0;85.1;0.0;2;15.7;4.4;293;71.3;11.7;partly-cloudy
9853;12/01/2026 04:00;6.5;5.8;3.5;78.6;0.0;6;10.3;10.3;294;63.3;11.5;partly-cloudy
5297;12/01/2026 04:00;7.4;6.5;3.2;80.7;0.0;2;12.2;7.9;223;55.5;11.6;partly-cloudy
9978;12/01/2026 04:00;7.0;6.2;3.4;67.7;0.0;23;15.3;6.6;271;53.2;14.1;partly-cloudy
5298;12/01/2026 04:00;7.5;6.9;2.8;87.4;0.0;26;12.2;4.6;250;39.8;11.5;partly-cloudy
5299;12/01/2026 04:00;6.1;5.1;4.2;72.9;0.0;3;15.6;6.4;244;100.0;11.0;cloudy
11210;12/01/2026 04:00;6.7;5.7;3.3;71.5;0.0;4;13.7;9.1;252;64.7;8.4;partly-cloudy
5275;12/01/2026 04:00;7.0;6.3;3.0;72.3;0.0;13;10.9;6.5;281;61.4;11.2;partly-cloudy
4792;12/01/2026 04:00;8.6;7.7;4.0;77.9;0.0;11;11.9;1.6;229;72.6;10.6;partly-cloudy
5277;12/01/2026 04:00;5.9;5.1;3.5;77.1;0.0;10;18.4;9.3;241;47.8;9.6;partly-cloudy
4793;12/01/2026 04:00;7.7;6.9;3.3;76.1;0.0;17;16.1;8.6;223;68.1;11.6;partly-cloudy
5279;12/01/2026 04:00;7.6;6.6;4.0;88.6;0.0;21;12.9;6.1;239;80.7;14.1;cloudy
5280;12/01/2026 04:00;6.7;5.9;4.0;65.7;0.0;15;9.4;5.6;217;65.9;15.0;partly-cloudy
5281;12/01/2026 04:00;6.6;5.8;3.1;76.2;0.0;17;12.0;9.2;214;80.4;16.5;cloudy
5282;12/01/2026 04:00;7.0;6.2;3.7;76.0;0.0;7;17.9;8.2;248;86.7;15.3;cloudy
5283;12/01/2026 04:00;8.0;7.3;2.8;72.4;0.1;15;15.4;9.7;202;77.5;9.0;partly-cloudy
