id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
11264;18/01/2026 18:30;9.0;8.1;4.5;75.2;0.0;28;17.9;5.2;224;55.4;15.9;partly-cloudy
11265;18/01/2026 18:30;8.4;7.9;4.2;78.3;0.0;5;15.8;8.1;253;62.8;10.7;partly-cloudy
10072;18/01/2026 18:30;9.1;7.9;3.9;80.2;0.0;24;12.6;8.4;241;89.2;8.8;cloudy
10073;18/01/2026 18:30;9.0;8.3;4.0;67.7;0.0;25;10.5;7.5;210;80.4;14.9;cloudy
10075;18/01/2026 18:30;8.3;7.6;4.1;72.5;0.0;12;18.5;9.0;261;67.9;13.6;partly-cloudy
10074;18/01/2026 18:30;9.4;8.6;3.7;73.0;0.1;35;15.2;4.8;238;78.4;8.2;partly-cloudy
10070;18/01/2026 18:30;8.2;7.5;4.1;71.7;0.0;31;16.6;7.6;298;66.8;9.6;partly-cloudy
3714;18/01/2026 18:30;8.2;7.4;4.2;73.1;0.0;16;15.6;9.8;245;62.2;13.1;partly-cloudy
5906;18/01/2026 18:30;8.5;7.7;3.8;71.0;0.0;29;13.3;6.6;269;78.4;10.0;partly-cloudy
5887;18/01/2026 18:30;8.6;7.7;4.1;85.4;0.0;7;13.4;8.9;259;64.4;6.9;partly-cloudy
5903;18/01/2026 18:30;7.6;6.6;4.0;62.4;0.0;19;21.1;10.9;265;90.7;14.1;cloudy
5904;18/01/2026 18:30;7.0;6.3;4.4;64.6;0.0;16;15.7;8.0;210;43.2;11.1;partly-cloudy
5905;18/01/2026 18:30;9.4;8.5;4.5;79.0;0.0;11;11.6;8.1;244;89.4;11.0;cloudy
3712;18/01/2026 18:30;8.6;7.8;3.7;77.6;0.0;40;18.2;9.6;287;47.8;11.3;partly-cloudy
4773;18/01/2026 18:30;9.8;9.1;4.9;75.3;0.1;14;16.5;6.0;243;61.4;10.6;partly-cloudy
10612;18/01/2026 18:30;9.5;8.8;4.4;74.1;0.0;23;13.9;7.3;242;25.1;13.6;clear
4774;18/01/2026 18:30;7.9;7.5;3.6;74.8;0.0;9;24.0;6.9;287;75.9;15.7;partly-cloudy
4775;18/01/2026 18:30;8.3;7.1;3.9;78.9;0.0;31;10.7;6.1;219;77.1;14.4;partly-cloudy
10609;18/01/2026 18:30;8.1;7.5;3.8;73.0;0.0;17;16.7;10.7;268;69.0;11.8;partly-cloudy
4777;18/01/2026 18:30;8.9;8.1;3.5;69.2;0.0;15;11.7;3.4;291;39.3;10.1;partly-cloudy
4781;18/01/2026 18:30;7.8;7.0;3.5;76.2;0.0;16;13.9;10.8;288;58.7;11.4;partly-cloudy
4807;18/01/2026 18:30;7.9;7.0;3.7;81.3;0.0;8;12.4;5.7;267;45.5;15.2;partly-cloudy
10610;18/01/2026 18:30;8.0;7.3;3.6;71.9;0.0;22;15.1;12.7;278;22.3;7.5;clear
4804;18/01/2026 18:30;7.9;7.3;3.8;76.5;0.0;9;13.3;11.4;232;75.7;10.2;partly-cloudy
4805;18/01/2026 18:30;8.0;7.1;4.4;80.4;0.0;24;10.0;7.1;286;27.0;11.6;clear
4806;18/01/2026 18:30;8.7;8.2;3.9;74.8;0.0;16;13.5;5.3;245;40.4;9.5;partly-cloudy
10582;18/01/2026 18:30;8.1;7.1;4.0;65.9;0.0;30;13.8;6.1;276;56.6;15.6;partly-cloudy
4782;18/01/2026 18:30;8.4;8.1;4.8;75.5;0.0;22;16.4;8.0;265;48.7;12.9;partly-cloudy
10905;18/01/2026 18:30;8.6;8.1;4.2;68.1;0.0;34;15.5;10.5;206;76.9;13.5;partly-cloudy
10611;18/01/2026 18:30;7.9;7.0;3.4;69.5;0.0;16;10.1;9.2;243;69.6;7.8;partly-cloudy
10056;18/01/2026 18:30;7.8;7.2;3.7;83.0;0.0;19;12.8;7.9;275;62.4;12.0;partly-cloudy
11025;18/01/2026 18:30;8.2;7.6;3.6;77.7;0.0;16;10.6;6.0;211;50.4;8.7;partly-cloudy
3572;18/01/2026 18:30;8.3;7.6;3.0;76.9;0.0;12;12.4;4.1;299;55.5;9.5;partly-cloudy
5037;18/01/2026 18:30;8.7;8.3;4.2;73.9;0.0;20;14.3;7.1;258;68.3;11.2;partly-cloudy
5038;18/01/2026 18:30;7.9;7.1;4.4;67.2;0.0;16;18.2;7.6;243;22.0;13.0;clear
5039;18/01/2026 18:30;8.7;7.9;4.1;71.4;0.0;16;12.0;9.7;278;77.0;12.3;partly-cloudy
5040;18/01/2026 18:30;8.8;8.1;4.7;73.5;0.0;15;17.8;10.0;240;45.9;13.5;partly-cloudy
5042;18/01/2026 18:30;9.2;8.6;4.1;80.7;0.0;17;22.5;6.6;235;60.4;10.9;partly-cloudy
5043;18/01/2026 18:30;8.5;7.8;4.1;82.3;0.0;18;8.1;6.6;275;72.7;8.9;partly-cloudy
5044;18/01/2026 18:30;7.8;7.1;4.2;72.2;0.0;23;14.0;8.4;243;64.5;9.3;partly-cloudy
5045;18/01/2026 18:30;8.3;7.8;3.1;81.9;0.0;21;13.1;5.7;263;74.1;10.8;partly-cloudy
5046;18/01/2026 18:30;7.8;7.2;4.5;74.4;0.0;19;8.8;4.6;266;62.1;10.0;partly-cloudy
5048;18/01/2026 18:30;9.2;8.4;4.4;70.9;0.0;15;15.6;7.5;212;49.6;12.2;partly-cloudy
5049;18/01/2026 18:30;8.8;8.0;3.7;76.8;0.0;21;16.8;6.4;268;55.6;13.6;partly-cloudy
5050;18/01/2026 18:30;8.7;8.1;4.6;78.5;0.0;26;12.4;6.8;256;52.8;14.2;partly-cloudy
5051;18/01/2026 18:30;8.1;7.3;4.5;76.5;0.1;31;13.3;13.8;232;44.6;10.4;partly-cloudy
3684;18/01/2026 18:30;9.0;7.9;4.3;71.6;0.0;23;17.4;9.5;262;76.7;11.4;partly-cloudy
5052;18/01/2026 18:30;9.0;8.1;3.8;72.7;0.0;22;18.2;10.2;235;55.6;14.5;partly-cloudy
5053;18/01/2026 18:30;8.2;7.4;4.1;69.5;0.0;19;17.0;5.2;207;44.3;14.8;partly-cloudy
5054;18/01/2026 18:30;7.6;6.7;3.9;73.3;0.0;16;12.9;9.7;271;79.3;12.9;partly-cloudy
5055;18/01/2026 18:30;8.7;8.4;4.5;79.1;0.0;32;14.3;4.9;205;64.7;10.0;partly-cloudy
3685;18/01/2026 18:30;7.1;6.1;3.8;81.5;0.0;38;12.1;9.4;275;44.2;15.8;partly-cloudy
5245;18/01/2026 18:30;8.6;8.3;3.8;72.8;0.0;24;11.4;6.3;218;63.1;8.2;partly-cloudy
5246;18/01/2026 18:30;8.7;7.8;4.4;74.0;0.0;19;15.9;7.0;236;44.7;16.0;partly-cloudy
5247;18/01/2026 18:30;8.1;7.7;4.2;72.2;0.0;16;10.7;9.3;227;57.2;7.3;partly-cloudy
5061;18/01/2026 18:30;7.9;7.0;3.7;72.4;0.0;21;14.6;4.6;283;71.1;14.3;partly-cloudy
10025;18/01/2026 18:30;8.8;8.2;4.2;75.2;0.0;31;16.5;5.6;255;47.3;10.2;partly-cloudy
10282;18/01/2026 18:30;7.1;6.7;5.0;75.1;0.0;14;15.0;8.4;278;38.1;13.0;partly-cloudy
5036;18/01/2026 18:30;7.6;6.8;4.5;73.4;0.0;25;17.6;9.2;256;29.6;8.9;clear
3447;18/01/2026 18:30;8.8;8.3;3.1;81.5;0.0;33;17.3;8.7;215;95.6;11.6;cloudy
5255;18/01/2026 18:30;7.9;6.9;4.0;70.6;0.0;19;17.5;5.9;271;64.7;10.9;partly-cloudy
5063;18/01/2026 18:30;8.7;8.6;3.8;68.3;0.0;21;11.5;5.1;275;31.6;9.7;partly-cloudy
5065;18/01/2026 18:30;7.7;6.8;3.5;77.2;0.0;28;8.9;9.5;298;86.6;10.6;cloudy
10575;18/01/2026 18:30;9.2;8.6;4.2;77.8;0.0;8;14.3;5.2;263;48.7;10.7;partly-cloudy
5067;18/01/2026 18:30;8.5;7.9;4.0;84.1;0.0;10;11.7;9.8;237;44.7;13.7;partly-cloudy
5068;18/01/2026 18:30;7.7;7.1;4.0;81.3;0.0;17;14.3;9.2;240;47.5;11.9;partly-cloudy
5070;18/01/2026 18:30;9.1;8.3;3.9;79.4;0.1;21;15.6;10.2;255;47.9;9.4;partly-cloudy
5071;18/01/2026 18:30;8.1;7.2;4.1;85.9;0.0;8;18.1;6.9;241;53.2;9.3;partly-cloudy
5076;18/01/2026 18:30;9.0;8.6;4.5;73.3;0.0;9;12.8;9.2;285;60.8;8.8;partly-cloudy
3655;18/01/2026 18:30;8.7;7.8;4.6;86.3;0.0;35;13.2;10.4;246;82.9;16.8;cloudy
5077;18/01/2026 18:30;8.6;7.9;3.5;85.0;0.0;30;18.3;10.5;254;22.4;16.3;clear
5078;18/01/2026 18:30;8.7;8.0;3.7;79.1;0.0;20;16.7;6.1;266;56.3;14.9;partly-cloudy
5079;18/01/2026 18:30;8.9;8.7;4.3;73.9;0.0;22;15.2;13.3;232;61.0;10.6;partly-cloudy
5084;18/01/2026 18:30;8.0;7.5;2.9;68.8;0.0;26;15.4;8.6;231;77.0;13.0;partly-cloudy
5085;18/01/2026 18:30;8.4;8.0;4.0;77.9;0.0;31;14.2;6.8;299;81.4;11.9;cloudy
3742;18/01/2026 18:30;9.1;8.7;4.5;62.9;0.0;9;18.0;8.7;286;71.8;15.3;partly-cloudy
5087;18/01/2026 18:30;8.4;7.7;4.4;78.8;0.0;20;13.2;6.2;279;56.8;8.6;partly-cloudy
5089;18/01/2026 18:30;8.7;7.9;3.9;80.6;0.0;14;15.2;5.8;224;22.6;14.4;clear
5090;18/01/2026 18:30;8.8;8.3;4.0;72.4;0.0;21;14.1;8.0;264;81.1;14.7;cloudy
5091;18/01/2026 18:30;8.2;7.8;3.9;77.0;0.0;7;16.9;7.1;235;78.9;10.6;partly-cloudy
10576;18/01/2026 18:30;8.7;8.3;3.8;78.0;0.0;22;16.8;6.7;257;49.4;9.2;partly-cloudy
10577;18/01/2026 18:30;8.7;7.9;3.2;65.1;0.0;33;15.4;8.4;235;50.0;15.6;partly-cloudy
10578;18/01/2026 18:30;9.3;8.5;4.2;67.0;0.0;22;23.3;6.8;285;74.7;13.8;partly-cloudy
10579;18/01/2026 18:30;8.4;7.8;3.7;69.9;0.0;25;14.9;5.1;215;52.9;12.5;partly-cloudy
10580;18/01/2026 18:30;8.4;7.8;3.7;65.3;0.0;35;14.4;14.1;281;52.8;16.5;partly-cloudy
10581;18/01/2026 18:30;8.5;7.7;3.8;64.1;0.0;4;10.8;9.8;211;46.4;13.0;partly-cloudy
10982;18/01/2026 18:30;8.2;7.6;3.7;63.7;0.0;30;18.7;8.0;287;50.8;12.8;partly-cloudy
11030;18/01/2026 18:30;9.1;8.4;4.3;67.5;0.0;31;18.1;12.8;202;71.4;14.8;partly-cloudy
11005;18/01/2026 18:30;6.8;6.0;4.4;82.6;0.0;16;13.5;9.6;282;100.0;13.9;cloudy
11006;18/01/2026 18:30;8.6;7.7;4.0;77.9;0.0;22;18.5;7.6;287;75.2;12.7;partly-cloudy
3634;18/01/2026 18:30;9.1;8.4;3.8;76.1;0.0;29;15.4;8.7;281;76.8;13.2;partly-cloudy
10257;18/01/2026 18:30;8.2;7.8;3.5;66.4;0.0;30;16.0;10.3;267;92.3;11.1;cloudy
10256;18/01/2026 18:30;7.8;6.9;3.2;83.6;0.0;20;19.0;8.6;262;66.5;13.1;partly-cloudy
10251;18/01/2026 18:30;9.1;8.2;4.2;74.7;0.0;16;16.8;10.4;210;47.2;13.6;partly-cloudy
10614;18/01/2026 18:30;8.9;8.4;3.8;66.4;0.0;22;19.0;8.6;221;58.4;11.4;partly-cloudy
10613;18/01/2026 18:30;10.2;9.4;3.8;70.9;0.0;19;14.5;4.2;273;41.0;12.2;partly-cloudy
10615;18/01/2026 18:30;7.0;6.2;4.0;77.5;0.0;15;16.2;8.1;238;80.0;10.1;cloudy
10637;18/01/2026 18:30;8.7;8.1;3.2;66.9;0.0;22;19.9;7.2;228;43.3;7.0;partly-cloudy
10617;18/01/2026 18:30;8.5;8.1;4.1;86.1;0.0;16;17.0;6.3;299;72.4;11.0;partly-cloudy
10618;18/01/2026 18:30;8.3;7.7;3.5;77.9;0.0;40;16.0;12.1;239;80.7;14.4;cloudy
10616;18/01/2026 18:30;9.1;8.7;3.5;64.5;0.0;14;15.1;7.8;211;50.8;15.4;partly-cloudy
11007;18/01/2026 18:30;8.0;6.7;3.7;68.1;0.0;26;16.4;9.6;211;38.5;10.2;partly-cloudy
10332;18/01/2026 18:30;8.9;8.0;4.3;74.9;0.0;24;11.1;9.2;254;77.3;11.1;partly-cloudy
10848;18/01/2026 18:30;7.9;7.3;3.8;70.4;0.0;26;15.2;10.3;202;67.7;14.5;partly-cloudy
10849;18/01/2026 18:30;7.9;7.3;4.6;63.0;0.0;17;10.6;7.2;204;33.1;10.6;partly-cloudy
10850;18/01/2026 18:30;8.0;7.4;3.9;75.1;0.0;18;12.7;9.8;239;76.3;12.1;partly-cloudy
3573;18/01/2026 18:30;8.3;7.7;4.3;81.5;0.0;34;16.6;11.0;276;63.0;9.2;partly-cloudy
3633;18/01/2026 18:30;8.0;7.1;4.6;77.0;0.0;24;16.4;6.6;262;42.2;14.3;partly-cloudy
5094;18/01/2026 18:30;9.1;8.3;3.4;75.0;0.0;15;16.3;8.1;254;54.7;10.9;partly-cloudy
3551;18/01/2026 18:30;8.4;7.6;3.9;79.3;0.0;24;15.7;8.4;276;63.0;13.6;partly-cloudy
11314;18/01/2026 18:30;8.2;7.7;4.7;87.1;0.0;20;13.2;8.1;241;43.0;12.8;partly-cloudy
11313;18/01/2026 18:30;9.4;8.7;3.6;82.7;0.0;19;13.3;10.7;282;55.3;9.4;partly-cloudy
10358;18/01/2026 18:30;8.6;8.4;4.5;76.5;0.0;12;13.3;9.0;272;72.2;14.6;partly-cloudy
5101;18/01/2026 18:30;8.2;7.4;2.9;80.2;0.0;13;15.2;4.0;261;37.4;9.4;partly-cloudy
5102;18/01/2026 18:30;7.6;6.9;4.1;86.7;0.0;19;18.2;10.2;286;68.3;10.5;partly-cloudy
5105;18/01/2026 18:30;9.5;8.9;4.1;78.1;0.0;12;18.4;8.8;280;88.1;10.7;cloudy
5108;18/01/2026 18:30;8.4;7.5;3.9;79.5;0.0;9;15.4;6.6;260;44.8;11.9;partly-cloudy
5110;18/01/2026 18:30;8.6;7.9;3.6;81.3;0.0;24;18.5;7.8;277;63.8;11.6;partly-cloudy
5115;18/01/2026 18:30;8.4;7.5;3.9;79.9;0.0;25;19.2;5.8;214;53.8;13.4;partly-cloudy
5118;18/01/2026 18:30;8.4;7.8;2.8;71.6;0.0;28;15.3;8.5;235;72.2;11.1;partly-cloudy
5119;18/01/2026 18:30;8.6;8.3;3.7;72.2;0.0;19;15.1;6.4;200;73.1;13.2;partly-cloudy
5120;18/01/2026 18:30;8.0;7.6;4.8;75.4;0.0;24;10.8;8.7;272;76.7;13.5;partly-cloudy
5121;18/01/2026 18:30;8.5;7.9;4.3;84.9;0.0;14;14.0;9.4;228;64.4;10.3;partly-cloudy
5122;18/01/2026 18:30;7.8;6.9;4.1;76.2;0.0;19;17.5;4.2;244;63.6;13.6;partly-cloudy
3481;18/01/2026 18:30;8.0;7.3;4.5;75.4;0.0;17;11.8;9.3;253;60.3;9.0;partly-cloudy
5123;18/01/2026 18:30;9.0;8.3;3.6;67.9;0.0;15;15.2;7.4;232;57.4;10.4;partly-cloudy
5124;18/01/2026 18:30;9.1;8.4;4.7;82.1;0.0;22;16.0;4.3;235;75.2;11.4;partly-cloudy
5132;18/01/2026 18:30;8.0;7.5;4.2;76.1;0.0;28;21.4;12.0;289;54.3;11.7;partly-cloudy
5133;18/01/2026 18:30;8.1;7.3;3.9;71.5;0.0;20;15.8;11.3;253;33.3;11.2;partly-cloudy
5135;18/01/2026 18:30;8.7;7.9;4.3;76.0;0.0;13;12.7;6.4;243;58.2;10.9;partly-cloudy
5136;18/01/2026 18:30;9.0;8.6;4.5;70.2;0.0;20;12.5;9.5;278;33.8;10.2;partly-cloudy
5137;18/01/2026 18:30;8.0;7.3;4.2;86.1;0.0;16;16.1;7.1;275;100.0;14.5;cloudy
5138;18/01/2026 18:30;8.2;7.3;5.0;77.5;0.0;28;14.3;7.2;208;49.2;12.0;partly-cloudy
5139;18/01/2026 18:30;8.5;7.7;3.4;71.3;0.0;0;13.3;4.8;225;64.5;12.8;partly-cloudy
5140;18/01/2026 18:30;7.7;7.3;4.1;78.3;0.0;3;15.7;10.2;244;55.5;10.6;partly-cloudy
5144;18/01/2026 18:30;9.3;8.8;3.9;81.2;0.0;15;15.9;6.1;255;60.4;11.8;partly-cloudy
5145;18/01/2026 18:30;9.1;8.5;4.0;87.0;0.0;27;14.1;9.1;259;78.5;15.2;partly-cloudy
5146;18/01/2026 18:30;9.2;8.6;4.5;75.9;0.0;28;11.8;5.6;243;60.3;11.1;partly-cloudy
5147;18/01/2026 18:30;8.6;8.1;3.5;82.4;0.0;24;13.4;8.9;276;58.6;15.3;partly-cloudy
3769;18/01/2026 18:30;8.9;8.4;4.5;78.8;0.0;15;16.2;10.0;289;68.7;12.0;partly-cloudy
5092;18/01/2026 18:30;8.1;7.5;3.9;69.9;0.0;22;18.4;9.8;206;63.3;14.2;partly-cloudy
10507;18/01/2026 18:30;8.3;7.6;3.6;67.9;0.0;11;15.2;7.9;268;62.2;11.3;partly-cloudy
10508;18/01/2026 18:30;8.5;8.1;3.7;78.4;0.0;20;19.6;7.9;263;98.5;11.0;cloudy
10509;18/01/2026 18:30;8.8;8.1;4.7;71.6;0.0;16;15.3;5.4;231;67.8;13.1;partly-cloudy
10505;18/01/2026 18:30;10.2;9.5;4.1;66.0;0.0;30;11.8;9.4;274;67.0;9.5;partly-cloudy
10504;18/01/2026 18:30;6.7;5.6;4.2;76.5;0.0;18;23.2;9.6;209;64.9;12.6;partly-cloudy
10502;18/01/2026 18:30;7.6;6.8;4.3;77.3;0.1;31;14.9;8.3;298;63.5;11.8;partly-cloudy
10500;18/01/2026 18:30;8.5;7.8;4.2;83.0;0.0;18;13.1;7.9;265;69.0;9.1;partly-cloudy
10501;18/01/2026 18:30;8.4;7.8;4.4;66.6;0.0;18;14.5;10.0;208;71.0;15.0;partly-cloudy
10981;18/01/2026 18:30;7.5;6.9;3.9;69.5;0.0;14;15.0;5.0;274;40.5;11.1;partly-cloudy
11026;18/01/2026 18:30;8.1;7.4;3.4;75.5;0.0;26;18.4;7.1;248;50.6;14.9;partly-cloudy
6959;18/01/2026 18:30;9.6;9.1;4.3;82.2;0.0;24;13.2;8.8;269;72.0;9.9;partly-cloudy
6960;18/01/2026 18:30;8.9;8.2;4.7;78.1;0.0;20;14.3;8.0;254;50.4;12.9;partly-cloudy
9998;18/01/2026 18:30;9.0;8.2;4.6;70.0;0.0;17;19.5;8.4;236;48.7;11.9;partly-cloudy
9996;18/01/2026 18:30;8.6;8.0;4.0;75.4;0.0;14;14.4;7.5;276;58.4;11.1;partly-cloudy
9997;18/01/2026 18:30;8.3;7.5;3.1;81.3;0.0;17;19.8;10.4;270;56.2;9.5;partly-cloudy
9995;18/01/2026 18:30;8.9;8.3;3.9;74.9;0.0;30;10.3;8.1;275;37.4;11.5;partly-cloudy
10067;18/01/2026 18:30;7.8;7.1;3.9;74.2;0.0;15;12.0;8.2;266;72.8;10.2;partly-cloudy
10069;18/01/2026 18:30;9.1;8.1;3.7;81.0;0.0;14;15.4;8.2;285;62.0;14.0;partly-cloudy
10068;18/01/2026 18:30;8.8;7.9;4.5;82.1;0.0;15;16.4;7.0;218;52.0;10.9;partly-cloudy
10230;18/01/2026 18:30;8.8;8.0;3.6;67.2;0.0;9;10.7;9.4;201;52.2;12.3;partly-cloudy
10229;18/01/2026 18:30;9.0;8.1;3.8;72.6;0.0;20;17.3;9.9;289;64.8;11.9;partly-cloudy
10232;18/01/2026 18:30;8.1;7.4;4.0;69.8;0.0;21;16.7;7.1;225;53.5;15.4;partly-cloudy
10326;18/01/2026 18:30;8.6;8.2;4.2;69.4;0.0;23;18.8;6.2;269;65.2;10.8;partly-cloudy
10328;18/01/2026 18:30;8.6;8.0;4.2;75.4;0.0;16;15.1;7.7;273;41.2;7.3;partly-cloudy
10329;18/01/2026 18:30;8.0;7.1;3.6;64.3;0.0;27;17.3;7.6;241;100.0;10.7;cloudy
10310;18/01/2026 18:30;9.4;8.5;3.6;70.3;0.0;17;11.5;7.8;260;58.3;8.8;partly-cloudy
10309;18/01/2026 18:30;8.6;8.1;4.1;78.5;0.0;24;14.2;7.0;228;60.7;8.9;partly-cloudy
10331;18/01/2026 18:30;7.8;6.7;3.4;74.7;0.0;30;16.2;6.5;219;83.1;12.5;cloudy
10319;18/01/2026 18:30;9.0;8.2;4.2;81.7;0.0;23;11.5;4.9;251;88.2;12.6;cloudy
10313;18/01/2026 18:30;7.5;7.3;4.5;76.2;0.0;15;16.4;6.2;216;63.3;12.1;partly-cloudy
10311;18/01/2026 18:30;9.0;8.6;3.9;78.9;0.0;19;13.2;7.7;241;68.0;11.6;partly-cloudy
10312;18/01/2026 18:30;8.1;7.7;3.6;73.1;0.0;21;13.2;9.9;296;17.7;12.8;clear
10315;18/01/2026 18:30;7.9;7.1;4.1;80.0;0.0;21;10.9;8.9;240;62.4;10.2;partly-cloudy
10314;18/01/2026 18:30;8.7;8.0;4.1;82.5;0.0;15;16.9;9.2;273;19.5;9.0;clear
10325;18/01/2026 18:30;7.8;7.2;4.3;71.5;0.0;38;14.1;5.4;200;60.0;12.6;partly-cloudy
10327;18/01/2026 18:30;8.8;8.0;4.1;68.2;0.0;15;12.9;6.7;202;32.4;14.8;partly-cloudy
10324;18/01/2026 18:30;8.7;8.1;4.0;70.0;0.0;24;13.9;8.8;218;24.4;9.8;clear
10323;18/01/2026 18:30;8.0;7.3;3.8;77.4;0.0;13;8.2;5.2;240;100.0;11.3;cloudy
10322;18/01/2026 18:30;7.8;7.4;4.0;79.4;0.0;13;21.0;11.1;211;69.0;11.1;partly-cloudy
10321;18/01/2026 18:30;9.6;9.1;4.0;82.8;0.0;11;14.5;10.9;279;40.9;12.4;partly-cloudy
10317;18/01/2026 18:30;7.9;7.6;4.3;70.6;0.0;6;15.9;6.3;296;65.4;10.6;partly-cloudy
10318;18/01/2026 18:30;8.3;7.3;4.1;76.0;0.0;9;10.9;5.6;295;74.8;13.7;partly-cloudy
10320;18/01/2026 18:30;7.7;6.9;3.9;78.0;0.0;16;15.9;7.4;275;62.3;5.8;partly-cloudy
10405;18/01/2026 18:30;8.9;8.2;4.1;74.0;0.0;29;10.3;7.5;260;69.9;12.2;partly-cloudy
10404;18/01/2026 18:30;8.0;7.5;3.3;74.1;0.0;21;8.1;7.5;246;47.5;9.5;partly-cloudy
10406;18/01/2026 18:30;8.4;7.7;4.2;78.6;0.0;24;18.8;7.5;276;90.2;11.0;cloudy
10536;18/01/2026 18:30;8.4;7.4;3.7;67.2;0.0;23;14.9;6.8;207;31.6;13.3;partly-cloudy
10534;18/01/2026 18:30;8.2;7.3;4.2;64.7;0.0;20;16.2;9.5;226;100.0;16.4;cloudy
10535;18/01/2026 18:30;8.3;7.2;3.8;66.2;0.0;18;12.3;7.8;219;27.1;11.5;clear
10532;18/01/2026 18:30;7.7;6.8;4.0;80.1;0.0;17;15.5;4.9;290;63.2;10.7;partly-cloudy
10531;18/01/2026 18:30;8.6;7.7;4.4;76.4;0.0;10;13.7;11.1;232;71.3;11.2;partly-cloudy
3814;18/01/2026 18:30;8.9;7.9;4.4;75.8;0.0;20;15.1;5.8;238;70.9;14.2;partly-cloudy
3680;18/01/2026 18:30;7.1;6.4;4.3;72.8;0.0;11;9.5;9.4;276;65.8;13.7;partly-cloudy
6547;18/01/2026 18:30;8.0;7.5;4.1;70.0;0.0;16;17.2;3.8;281;71.6;9.7;partly-cloudy
9999;18/01/2026 18:30;8.0;7.5;3.8;70.9;0.0;14;15.7;7.7;298;74.7;11.6;partly-cloudy
10231;18/01/2026 18:30;8.8;8.3;3.7;78.2;0.0;9;21.0;7.3;255;78.5;10.1;partly-cloudy
6545;18/01/2026 18:30;8.1;7.4;3.5;84.7;0.1;33;16.3;11.2;229;88.2;10.1;cloudy
6546;18/01/2026 18:30;8.8;8.2;3.9;79.4;0.0;9;11.0;10.0;299;74.0;9.4;partly-cloudy
3813;18/01/2026 18:30;8.8;8.1;4.1;72.8;0.0;20;13.6;11.2;209;56.8;14.2;partly-cloudy
10234;18/01/2026 18:30;8.5;7.8;4.2;76.5;0.0;30;10.7;8.4;213;79.2;14.2;partly-cloudy
10233;18/01/2026 18:30;8.9;8.1;3.9;71.7;0.0;16;12.8;9.8;264;24.2;9.5;clear
10537;18/01/2026 18:30;8.8;8.1;4.1;76.7;0.0;15;11.8;8.6;238;61.5;12.9;partly-cloudy
6559;18/01/2026 18:30;8.1;7.3;4.2;71.1;0.0;21;11.9;8.9;210;39.6;11.1;partly-cloudy
6560;18/01/2026 18:30;8.2;7.3;4.5;77.0;0.0;20;20.6;14.0;215;51.7;13.7;partly-cloudy
6561;18/01/2026 18:30;8.7;7.9;3.4;62.9;0.0;29;12.1;10.3;260;70.9;14.1;partly-cloudy
6562;18/01/2026 18:30;8.4;7.8;3.6;66.3;0.0;6;10.6;6.2;209;77.1;8.5;partly-cloudy
6563;18/01/2026 18:30;8.8;8.2;3.9;64.4;0.0;17;19.3;6.8;289;83.1;9.9;cloudy
6564;18/01/2026 18:30;8.4;7.8;4.3;69.0;0.0;8;17.8;9.5;264;62.5;15.6;partly-cloudy
6565;18/01/2026 18:30;7.5;6.9;3.9;75.3;0.0;32;8.7;7.7;224;52.5;11.4;partly-cloudy
6567;18/01/2026 18:30;8.6;8.1;4.3;76.5;0.0;44;15.8;6.5;288;50.0;11.3;partly-cloudy
6568;18/01/2026 18:30;8.3;7.5;4.3;74.6;0.0;11;22.8;6.2;274;37.1;12.2;partly-cloudy
6569;18/01/2026 18:30;8.1;7.7;4.4;68.4;0.0;22;13.5;5.9;288;67.9;10.8;partly-cloudy
3788;18/01/2026 18:30;8.6;7.8;4.2;71.3;0.0;24;16.3;9.4;278;70.0;12.8;partly-cloudy
6570;18/01/2026 18:30;9.1;8.4;4.5;80.6;0.0;19;14.6;10.4;287;48.7;12.5;partly-cloudy
6573;18/01/2026 18:30;9.2;8.5;2.9;86.8;0.0;8;19.4;9.3;273;70.7;10.4;partly-cloudy
6575;18/01/2026 18:30;8.8;7.9;3.7;73.9;0.0;12;15.7;7.6;210;53.3;9.7;partly-cloudy
6955;18/01/2026 18:30;8.7;8.2;3.9;79.0;0.0;8;14.2;10.1;214;55.5;9.8;partly-cloudy
6574;18/01/2026 18:30;8.6;8.2;3.7;77.9;0.0;11;13.4;5.9;280;49.0;12.4;partly-cloudy
6956;18/01/2026 18:30;8.7;8.1;4.2;76.9;0.0;17;16.4;7.2;243;41.9;10.9;partly-cloudy
3723;18/01/2026 18:30;8.0;7.5;4.0;69.5;0.1;26;19.0;4.1;225;63.6;14.6;partly-cloudy
10197;18/01/2026 18:30;9.1;8.6;4.3;77.0;0.0;23;17.7;9.0;207;64.3;13.1;partly-cloudy
10291;18/01/2026 18:30;8.8;8.0;3.9;77.7;0.0;20;18.6;5.6;283;76.1;11.9;partly-cloudy
10294;18/01/2026 18:30;8.9;8.0;4.0;83.0;0.0;23;12.7;8.0;222;46.4;10.3;partly-cloudy
10333;18/01/2026 18:30;9.1;8.4;3.7;75.1;0.0;16;15.2;7.3;294;69.4;11.1;partly-cloudy
10335;18/01/2026 18:30;8.9;8.2;4.4;88.7;0.0;24;13.4;8.0;208;45.5;11.8;partly-cloudy
