id;fecha;temp;feelslike;dew;humidity;precip;precipprob;windgust;windspeed;winddir;cloudcover;visibility;conditionsDay
5597;14/01/2026 12:00;11.4;10.7;4.4;72.8;0.0;13;13.1;9.8;252;53.6;10.2;partly-cloudy
5599;14/01/2026 12:00;11.4;10.7;3.7;69.7;0.0;4;20.3;6.7;268;54.6;9.3;partly-cloudy
3773;14/01/2026 12:00;9.8;9.0;4.5;82.7;0.0;15;13.5;13.0;265;58.9;12.1;partly-cloudy
5600;14/01/2026 12:00;10.7;9.7;3.5;82.4;0.0;0;17.6;10.8;294;65.9;11.7;partly-cloudy
5601;14/01/2026 12:00;10.9;10.0;3.6;70.7;0.1;18;16.0;8.1;291;48.4;11.6;partly-cloudy
5602;14/01/2026 12:00;10.0;9.2;3.6;68.3;0.0;15;19.4;6.8;219;40.9;15.2;partly-cloudy
5603;14/01/2026 12:00;9.8;9.1;3.7;61.1;0.1;23;15.6;9.4;221;30.7;10.4;partly-cloudy
5604;14/01/2026 12:00;10.5;9.8;3.8;67.7;0.0;16;19.4;9.2;275;57.1;11.5;partly-cloudy
5605;14/01/2026 12:00;10.9;10.1;3.9;73.7;0.0;0;15.1;10.3;254;40.9;9.6;partly-cloudy
11350;14/01/2026 12:00;9.8;9.2;4.3;61.2;0.0;11;18.5;7.2;239;68.4;14.3;partly-cloudy
5621;14/01/2026 12:00;11.0;10.5;4.2;68.7;0.0;5;22.2;8.2;206;95.2;11.9;cloudy
11283;14/01/2026 12:00;10.3;9.7;3.6;76.9;0.0;12;15.1;8.5;244;19.3;12.0;clear
3417;14/01/2026 12:00;10.1;9.6;3.6;76.2;0.0;6;14.6;9.2;276;28.7;11.2;clear
3418;14/01/2026 12:00;10.0;9.3;3.8;62.2;0.0;8;14.1;5.6;266;62.4;13.5;partly-cloudy
4688;14/01/2026 12:00;10.3;9.4;3.7;59.2;0.0;8;10.7;9.1;253;46.1;12.2;partly-cloudy
4690;14/01/2026 12:00;10.0;9.2;3.2;58.1;0.0;21;15.5;8.7;274;45.3;11.5;partly-cloudy
4691;14/01/2026 12:00;9.9;9.0;4.5;69.9;0.0;1;13.9;8.9;266;91.0;12.4;cloudy
4692;14/01/2026 12:00;10.6;9.9;3.8;70.0;0.0;1;15.4;7.4;294;57.1;11.3;partly-cloudy
4693;14/01/2026 12:00;10.5;9.6;3.9;67.9;0.0;0;17.4;6.3;237;79.2;10.7;partly-cloudy
4695;14/01/2026 12:00;11.2;10.5;4.3;69.2;0.0;14;17.8;6.5;216;67.7;12.8;partly-cloudy
4696;14/01/2026 12:00;10.9;10.3;4.1;61.5;0.0;6;17.5;8.1;264;64.4;11.6;partly-cloudy
3444;14/01/2026 12:00;10.1;9.3;3.8;60.9;0.0;3;17.1;9.4;269;62.0;13.4;partly-cloudy
10038;14/01/2026 12:00;10.1;9.4;3.5;74.5;0.0;15;23.7;9.2;289;66.6;10.4;partly-cloudy
10648;14/01/2026 12:00;11.5;10.7;4.6;63.6;0.0;5;15.9;8.4;242;38.5;7.6;partly-cloudy
3476;14/01/2026 12:00;12.1;11.5;4.7;76.0;0.0;13;16.8;5.8;252;45.6;13.1;partly-cloudy
3477;14/01/2026 12:00;11.0;10.5;3.9;63.8;0.0;21;10.6;6.9;256;62.4;10.2;partly-cloudy
3478;14/01/2026 12:00;10.3;9.7;3.9;74.3;0.0;0;16.2;8.0;277;18.0;9.7;clear
4697;14/01/2026 12:00;10.0;9.2;4.0;66.1;0.0;16;16.4;6.6;242;71.3;14.3;partly-cloudy
4698;14/01/2026 12:00;10.9;10.3;4.1;63.2;0.0;20;16.4;5.5;241;53.1;12.5;partly-cloudy
4699;14/01/2026 12:00;10.9;10.1;4.3;62.5;0.0;5;11.2;5.4;257;25.9;13.1;clear
4700;14/01/2026 12:00;9.8;9.4;3.1;55.2;0.0;12;13.0;10.7;290;64.3;12.2;partly-cloudy
4701;14/01/2026 12:00;9.0;8.0;4.2;67.0;0.0;3;10.9;5.8;286;44.2;10.9;partly-cloudy
9970;14/01/2026 12:00;10.8;10.0;4.1;56.8;0.0;21;19.6;9.1;292;34.4;12.6;partly-cloudy
9971;14/01/2026 12:00;11.8;11.5;2.9;69.6;0.0;15;12.5;11.1;257;48.6;14.9;partly-cloudy
10649;14/01/2026 12:00;11.0;10.4;4.5;70.4;0.0;11;16.3;9.8;237;30.1;14.2;partly-cloudy
10650;14/01/2026 12:00;10.7;10.2;3.6;77.5;0.0;8;12.7;7.4;269;67.4;11.4;partly-cloudy
10682;14/01/2026 12:00;10.3;9.4;4.3;65.6;0.0;6;14.5;7.5;231;67.9;11.7;partly-cloudy
4707;14/01/2026 12:00;12.0;11.2;4.2;72.9;0.0;19;15.2;7.9;260;45.0;10.0;partly-cloudy
4708;14/01/2026 12:00;10.0;9.3;3.8;69.6;0.0;16;18.3;8.8;218;40.6;11.4;partly-cloudy
4709;14/01/2026 12:00;12.1;11.4;4.4;63.2;0.0;9;10.7;9.7;236;66.8;12.2;partly-cloudy
4710;14/01/2026 12:00;10.3;9.6;4.0;80.8;0.0;17;12.8;5.0;293;75.4;7.8;partly-cloudy
4711;14/01/2026 12:00;10.2;9.5;3.6;75.2;0.0;0;14.4;9.4;224;48.0;8.4;partly-cloudy
4712;14/01/2026 12:00;10.4;9.5;3.8;80.0;0.0;3;13.8;14.0;217;90.4;11.2;cloudy
4713;14/01/2026 12:00;11.2;10.9;3.4;72.6;0.0;27;10.7;6.9;214;21.3;11.3;clear
4714;14/01/2026 12:00;11.1;10.1;3.9;69.5;0.0;11;12.5;7.5;254;43.4;16.0;partly-cloudy
4715;14/01/2026 12:00;10.7;10.0;3.7;69.9;0.0;2;15.5;3.8;246;14.4;13.2;clear
4716;14/01/2026 12:00;10.2;9.8;3.5;63.9;0.0;3;14.2;5.8;265;67.9;12.8;partly-cloudy
4717;14/01/2026 12:00;10.3;9.8;4.2;61.3;0.0;22;17.1;9.5;254;42.4;10.9;partly-cloudy
4718;14/01/2026 12:00;10.6;10.1;4.0;64.7;0.0;17;12.7;4.7;214;84.1;12.6;cloudy
3401;14/01/2026 12:00;9.8;9.2;4.2;69.9;0.0;5;12.4;8.7;219;25.4;13.1;clear
10065;14/01/2026 12:00;9.9;9.2;4.3;71.6;0.0;19;19.2;3.3;297;34.9;10.3;partly-cloudy
3402;14/01/2026 12:00;10.8;10.0;4.2;59.2;0.0;4;13.3;7.7;258;35.7;7.1;partly-cloudy
5744;14/01/2026 12:00;10.0;9.5;3.4;69.8;0.0;25;16.1;9.5;267;48.0;12.9;partly-cloudy
5745;14/01/2026 12:00;9.9;9.0;4.3;68.3;0.0;12;16.9;9.3;236;72.5;11.7;partly-cloudy
5746;14/01/2026 12:00;11.0;10.2;4.4;83.6;0.0;2;21.9;7.1;265;46.5;14.2;partly-cloudy
5747;14/01/2026 12:00;10.5;9.6;4.3;63.3;0.0;12;12.9;10.1;285;57.3;8.4;partly-cloudy
5748;14/01/2026 12:00;10.1;9.5;4.3;75.9;0.0;24;16.5;10.1;216;44.9;13.3;partly-cloudy
5749;14/01/2026 12:00;10.2;9.3;3.8;75.9;0.0;4;16.5;12.8;224;28.0;8.5;clear
5750;14/01/2026 12:00;10.2;9.4;4.0;74.0;0.0;4;10.6;9.2;248;33.4;7.9;partly-cloudy
5751;14/01/2026 12:00;10.2;9.3;4.3;70.6;0.0;4;17.6;7.8;277;60.3;17.1;partly-cloudy
5752;14/01/2026 12:00;10.5;10.2;3.6;59.6;0.0;22;14.6;7.5;242;35.7;10.5;partly-cloudy
5754;14/01/2026 12:00;10.8;10.2;3.8;79.2;0.0;1;16.2;9.6;281;24.5;11.4;clear
9925;14/01/2026 12:00;10.8;10.5;4.2;64.4;0.0;0;14.2;8.6;264;56.5;14.4;partly-cloudy
9896;14/01/2026 12:00;10.5;9.7;4.3;80.9;0.0;27;15.2;7.9;271;49.3;12.3;partly-cloudy
11034;14/01/2026 12:00;11.3;10.9;3.8;59.8;0.0;36;17.7;8.1;254;50.3;14.5;partly-cloudy
11035;14/01/2026 12:00;9.8;9.1;3.8;75.9;0.0;14;14.9;7.3;209;38.1;15.9;partly-cloudy
5901;14/01/2026 12:00;10.6;10.0;3.7;78.0;0.0;1;16.7;5.9;244;57.1;14.6;partly-cloudy
11036;14/01/2026 12:00;11.0;10.3;3.7;77.1;0.0;0;15.8;6.4;268;42.2;11.2;partly-cloudy
11339;14/01/2026 12:00;10.2;9.9;3.6;69.8;0.0;20;14.1;5.2;279;44.4;10.6;partly-cloudy
5755;14/01/2026 12:00;9.1;8.4;4.4;65.4;0.0;16;17.4;7.7;262;11.5;11.1;clear
5756;14/01/2026 12:00;10.2;9.4;4.6;71.5;0.0;0;15.7;9.2;252;39.7;13.6;partly-cloudy
5757;14/01/2026 12:00;10.7;10.1;3.9;64.6;0.0;15;17.3;9.0;262;56.6;10.6;partly-cloudy
5759;14/01/2026 12:00;8.9;8.1;3.8;73.9;0.0;20;17.3;6.9;218;32.8;15.3;partly-cloudy
7097;14/01/2026 12:00;9.9;9.2;4.1;76.1;0.0;0;18.7;6.0;293;77.3;8.7;partly-cloudy
10155;14/01/2026 12:00;11.8;11.3;3.9;70.5;0.0;11;15.2;8.0;222;64.1;15.0;partly-cloudy
3678;14/01/2026 12:00;10.3;9.7;3.9;63.4;0.0;8;13.8;9.2;216;28.3;16.3;clear
4720;14/01/2026 12:00;10.8;10.3;4.7;72.0;0.0;4;15.0;9.7;246;44.5;11.1;partly-cloudy
11033;14/01/2026 12:00;11.4;11.0;4.0;67.3;0.0;16;10.0;11.5;211;68.1;10.1;partly-cloudy
4723;14/01/2026 12:00;10.0;9.2;3.9;76.7;0.0;11;12.9;7.4;281;47.3;8.9;partly-cloudy
4725;14/01/2026 12:00;10.6;9.9;3.9;70.2;0.0;0;18.0;6.4;211;64.9;12.9;partly-cloudy
4727;14/01/2026 12:00;11.2;10.6;4.1;57.4;0.1;0;15.2;7.3;263;33.4;13.2;partly-cloudy
4728;14/01/2026 12:00;10.1;9.6;4.3;63.9;0.0;0;13.1;8.7;227;48.7;13.7;partly-cloudy
4729;14/01/2026 12:00;11.8;11.0;4.8;69.0;0.0;14;17.1;9.0;272;41.0;13.2;partly-cloudy
4730;14/01/2026 12:00;10.6;9.9;3.9;56.0;0.0;3;16.8;8.9;246;76.0;11.8;partly-cloudy
4731;14/01/2026 12:00;11.0;10.0;3.9;67.7;0.0;29;16.6;7.1;256;43.7;13.0;partly-cloudy
4732;14/01/2026 12:00;10.8;10.2;3.4;77.3;0.0;3;12.7;7.7;241;43.3;8.9;partly-cloudy
4733;14/01/2026 12:00;11.2;10.4;3.8;79.3;0.0;17;17.9;8.7;298;70.8;7.6;partly-cloudy
4734;14/01/2026 12:00;11.1;10.8;4.0;75.8;0.0;2;16.3;6.9;266;56.6;9.0;partly-cloudy
11032;14/01/2026 12:00;10.2;9.4;3.8;70.2;0.0;5;10.9;4.7;293;73.3;11.3;partly-cloudy
9883;14/01/2026 12:00;11.1;10.5;4.3;65.2;0.0;11;14.4;11.1;268;40.4;11.5;partly-cloudy
9884;14/01/2026 12:00;9.9;9.4;4.3;62.0;0.0;3;17.7;10.0;291;41.5;10.4;partly-cloudy
9886;14/01/2026 12:00;11.0;10.5;4.9;83.8;0.0;7;11.0;6.6;275;36.3;11.4;partly-cloudy
4737;14/01/2026 12:00;10.3;9.4;4.0;76.3;0.0;18;20.7;8.7;240;75.5;12.5;partly-cloudy
4738;14/01/2026 12:00;10.4;9.4;4.6;73.1;0.0;22;17.3;8.7;283;47.8;12.2;partly-cloudy
9905;14/01/2026 12:00;10.2;9.6;4.2;58.0;0.0;20;15.0;9.0;280;53.6;11.9;partly-cloudy
9904;14/01/2026 12:00;9.3;8.4;4.1;72.5;0.0;26;15.5;9.4;255;26.7;11.4;clear
9903;14/01/2026 12:00;9.5;9.3;3.7;73.1;0.0;9;17.2;2.8;220;38.1;12.3;partly-cloudy
9913;14/01/2026 12:00;10.3;9.1;4.4;74.7;0.0;0;16.3;7.7;272;12.1;14.5;clear
9912;14/01/2026 12:00;11.2;10.6;4.1;70.8;0.0;10;14.8;5.4;254;41.8;11.4;partly-cloudy
9911;14/01/2026 12:00;10.7;9.8;4.6;74.0;0.0;13;9.0;7.6;236;54.1;8.0;partly-cloudy
9910;14/01/2026 12:00;9.8;9.2;4.9;79.0;0.0;13;13.0;9.2;249;48.2;14.1;partly-cloudy
9898;14/01/2026 12:00;11.2;10.7;4.5;65.5;0.0;3;17.1;6.9;225;60.3;9.9;partly-cloudy
9899;14/01/2026 12:00;9.5;8.9;3.6;69.7;0.0;3;20.5;11.4;227;56.5;15.7;partly-cloudy
9900;14/01/2026 12:00;9.8;8.6;4.4;74.8;0.0;10;16.0;7.6;290;78.2;13.8;partly-cloudy
4739;14/01/2026 12:00;11.0;10.7;3.4;70.3;0.0;15;16.8;7.8;283;38.6;9.1;partly-cloudy
4740;14/01/2026 12:00;11.4;10.3;4.6;79.4;0.0;10;19.0;3.9;225;31.8;12.4;partly-cloudy
4741;14/01/2026 12:00;11.5;10.7;3.8;62.2;0.0;1;13.4;7.3;243;17.4;13.1;clear
4742;14/01/2026 12:00;9.6;8.9;3.9;65.2;0.0;4;12.7;7.5;239;30.1;10.4;partly-cloudy
4743;14/01/2026 12:00;9.7;9.0;4.1;68.3;0.0;6;16.2;7.8;277;84.2;13.4;cloudy
4744;14/01/2026 12:00;10.3;9.8;3.7;68.8;0.0;10;12.8;7.8;247;26.5;12.3;clear
4757;14/01/2026 12:00;9.9;9.1;3.8;64.4;0.0;7;19.4;9.1;209;53.6;13.5;partly-cloudy
4746;14/01/2026 12:00;10.1;9.4;4.0;65.1;0.0;12;20.1;8.8;284;57.2;17.0;partly-cloudy
4747;14/01/2026 12:00;10.1;9.6;4.2;72.4;0.0;0;13.6;10.7;297;41.5;12.1;partly-cloudy
4748;14/01/2026 12:00;10.1;9.3;3.6;73.0;0.0;20;17.4;8.1;292;25.7;11.4;clear
4749;14/01/2026 12:00;11.3;10.9;4.0;77.3;0.0;27;13.7;7.3;269;51.6;11.0;partly-cloudy
4750;14/01/2026 12:00;10.2;9.5;3.8;72.4;0.0;19;15.3;4.7;252;52.1;9.0;partly-cloudy
4751;14/01/2026 12:00;10.4;9.6;4.8;65.6;0.0;0;14.0;11.8;215;11.8;13.2;clear
3566;14/01/2026 12:00;10.1;9.5;4.5;60.4;0.0;9;15.2;9.8;204;65.3;11.5;partly-cloudy
3567;14/01/2026 12:00;10.5;10.0;4.6;72.5;0.0;4;20.7;9.4;266;20.8;10.5;clear
4752;14/01/2026 12:00;10.0;9.3;3.3;81.8;0.0;8;13.3;8.0;202;24.7;10.4;clear
10977;14/01/2026 12:00;10.5;10.0;5.0;69.3;0.0;18;18.4;10.8;244;62.4;9.4;partly-cloudy
4754;14/01/2026 12:00;10.1;9.5;4.1;71.4;0.0;0;16.1;4.3;201;18.8;12.4;clear
5075;14/01/2026 12:00;10.8;10.2;4.4;64.1;0.0;11;17.9;7.6;240;47.1;12.4;partly-cloudy
10978;14/01/2026 12:00;9.9;9.2;3.5;72.3;0.0;4;12.8;8.7;210;25.1;8.8;clear
10979;14/01/2026 12:00;10.9;10.5;4.4;60.1;0.0;0;16.0;9.1;286;46.8;13.8;partly-cloudy
4758;14/01/2026 12:00;10.4;9.7;4.0;74.5;0.0;8;18.3;7.2;241;63.2;15.2;partly-cloudy
4759;14/01/2026 12:00;10.0;9.3;4.3;74.5;0.0;16;12.1;7.1;285;25.6;10.0;clear
4761;14/01/2026 12:00;11.1;10.5;3.3;72.2;0.0;14;19.3;7.2;252;41.4;16.3;partly-cloudy
4762;14/01/2026 12:00;10.9;10.1;3.9;79.0;0.0;10;15.3;11.9;241;57.6;8.0;partly-cloudy
4763;14/01/2026 12:00;12.0;11.1;4.1;59.9;0.0;6;13.8;8.5;289;61.0;11.6;partly-cloudy
4764;14/01/2026 12:00;10.9;10.1;3.7;75.3;0.1;23;12.6;6.5;222;46.0;10.5;partly-cloudy
4766;14/01/2026 12:00;11.0;10.3;3.8;81.1;0.0;20;22.5;7.9;250;37.3;8.9;partly-cloudy
4767;14/01/2026 12:00;11.0;10.1;3.6;72.5;0.0;3;18.9;9.3;265;54.1;14.8;partly-cloudy
4768;14/01/2026 12:00;10.1;9.3;3.9;66.7;0.0;12;10.8;8.2;239;49.5;10.7;partly-cloudy
4769;14/01/2026 12:00;9.6;9.2;3.5;64.4;0.0;10;22.9;8.2;228;22.4;11.3;clear
4771;14/01/2026 12:00;10.6;9.7;4.0;58.8;0.0;15;16.1;11.8;227;73.7;12.8;partly-cloudy
10226;14/01/2026 12:00;11.7;11.1;4.1;65.8;0.0;17;18.9;5.6;258;59.8;14.0;partly-cloudy
10228;14/01/2026 12:00;9.0;8.1;4.3;63.2;0.0;17;12.0;7.6;299;32.3;10.0;partly-cloudy
4755;14/01/2026 12:00;9.9;9.1;4.2;79.3;0.0;18;20.3;12.3;221;14.0;11.9;clear
4745;14/01/2026 12:00;11.1;10.4;3.6;66.5;0.0;16;15.7;9.0;270;30.4;14.1;partly-cloudy
4753;14/01/2026 12:00;10.3;9.8;3.6;66.3;0.1;2;14.6;10.4;299;45.3;9.9;partly-cloudy
4756;14/01/2026 12:00;10.1;9.5;4.8;71.6;0.0;0;12.8;7.5;285;64.4;11.4;partly-cloudy
10236;14/01/2026 12:00;10.2;9.5;4.0;63.3;0.0;14;15.4;7.3;215;46.0;12.3;partly-cloudy
10237;14/01/2026 12:00;10.6;9.9;3.8;60.1;0.0;20;15.8;9.9;230;27.8;15.4;clear
10227;14/01/2026 12:00;9.9;9.3;3.6;63.8;0.0;10;12.3;4.9;286;26.2;12.4;clear
4772;14/01/2026 12:00;9.7;8.5;3.9;66.9;0.0;15;12.1;7.8;261;54.7;12.6;partly-cloudy
4802;14/01/2026 12:00;10.1;9.5;4.3;78.1;0.0;10;19.2;11.0;239;41.2;10.7;partly-cloudy
4794;14/01/2026 12:00;10.3;9.8;3.9;58.9;0.0;8;9.0;9.4;259;59.4;12.9;partly-cloudy
4808;14/01/2026 12:00;9.3;8.8;4.2;69.1;0.0;18;14.6;9.1;297;41.9;9.8;partly-cloudy
4809;14/01/2026 12:00;9.7;9.1;4.8;72.0;0.0;15;14.0;9.8;233;26.3;11.7;clear
4810;14/01/2026 12:00;9.1;8.6;3.8;77.0;0.0;11;14.8;9.5;212;76.2;12.6;partly-cloudy
4811;14/01/2026 12:00;10.1;9.0;4.2;71.7;0.0;0;14.1;9.5;293;34.7;15.6;partly-cloudy
4812;14/01/2026 12:00;11.0;10.3;4.4;72.2;0.0;11;12.2;6.5;200;44.4;9.6;partly-cloudy
4813;14/01/2026 12:00;9.7;9.2;4.2;80.1;0.0;5;18.1;11.1;265;52.0;13.7;partly-cloudy
4818;14/01/2026 12:00;10.8;10.2;4.5;68.4;0.0;16;12.7;9.1;286;43.9;11.2;partly-cloudy
4819;14/01/2026 12:00;10.5;9.9;3.5;70.2;0.1;9;14.4;7.6;200;30.8;11.5;partly-cloudy
10568;14/01/2026 12:00;11.1;10.4;3.7;77.8;0.0;9;10.1;8.2;219;34.1;14.9;partly-cloudy
4822;14/01/2026 12:00;9.6;9.3;3.7;70.8;0.0;2;17.8;7.3;247;64.6;10.4;partly-cloudy
4823;14/01/2026 12:00;9.5;8.9;4.6;61.7;0.0;7;14.7;6.5;299;36.5;12.9;partly-cloudy
3569;14/01/2026 12:00;11.1;10.2;4.5;71.6;0.0;5;20.0;10.1;293;79.4;10.4;partly-cloudy
4824;14/01/2026 12:00;9.9;9.7;4.5;70.0;0.0;17;16.0;10.8;266;23.8;12.6;clear
4825;14/01/2026 12:00;11.4;10.7;4.5;75.4;0.0;12;11.5;8.8;242;34.2;13.9;partly-cloudy
4826;14/01/2026 12:00;9.1;8.4;4.2;71.6;0.0;17;14.8;10.8;268;33.6;13.8;partly-cloudy
4827;14/01/2026 12:00;10.0;9.4;3.7;78.2;0.0;22;10.4;4.5;287;51.9;14.8;partly-cloudy
4828;14/01/2026 12:00;10.0;9.7;3.7;74.4;0.0;12;16.8;4.5;299;26.8;10.7;clear
4829;14/01/2026 12:00;10.2;9.5;3.8;66.4;0.0;1;11.8;7.6;272;27.4;10.7;clear
3802;14/01/2026 12:00;10.0;9.1;3.8;66.0;0.0;15;16.7;8.7;285;37.9;13.3;partly-cloudy
3803;14/01/2026 12:00;11.2;10.4;4.1;74.2;0.0;7;19.0;7.5;225;24.0;11.3;clear
4830;14/01/2026 12:00;10.8;10.1;3.8;67.4;0.0;15;15.2;9.0;277;60.7;10.2;partly-cloudy
4831;14/01/2026 12:00;10.0;9.2;4.1;67.7;0.0;22;11.8;9.5;244;47.9;14.7;partly-cloudy
4832;14/01/2026 12:00;10.3;9.4;4.0;81.6;0.0;8;17.2;9.0;277;30.0;11.1;clear
4833;14/01/2026 12:00;10.4;9.8;3.7;70.0;0.1;14;12.9;8.5;292;55.5;13.3;partly-cloudy
4834;14/01/2026 12:00;10.6;9.9;3.7;70.2;0.0;7;18.2;6.7;238;48.2;12.6;partly-cloudy
4835;14/01/2026 12:00;9.8;9.3;4.3;77.5;0.0;27;9.9;9.9;261;20.8;13.0;clear
4836;14/01/2026 12:00;11.2;10.4;3.6;73.3;0.0;4;14.9;5.1;246;34.9;10.3;partly-cloudy
4837;14/01/2026 12:00;10.9;10.1;4.2;81.1;0.1;20;16.2;7.1;286;45.1;10.7;partly-cloudy
10873;14/01/2026 12:00;10.4;9.7;3.8;72.4;0.0;4;15.3;7.5;262;53.1;11.1;partly-cloudy
10288;14/01/2026 12:00;10.6;10.2;3.6;70.6;0.0;7;13.8;8.1;212;63.0;13.6;partly-cloudy
10289;14/01/2026 12:00;11.1;10.5;3.5;68.4;0.1;13;18.4;10.1;277;41.9;12.5;partly-cloudy
10492;14/01/2026 12:00;11.1;10.5;3.0;62.4;0.0;1;14.9;9.2;278;70.3;15.1;partly-cloudy
10493;14/01/2026 12:00;10.8;10.2;4.0;61.3;0.0;8;13.6;6.0;298;44.7;17.4;partly-cloudy
10863;14/01/2026 12:00;10.9;10.5;4.2;73.9;0.0;3;10.7;7.7;219;31.4;15.1;partly-cloudy
10864;14/01/2026 12:00;10.0;9.4;4.5;85.0;0.0;10;11.5;7.7;289;42.1;12.4;partly-cloudy
10858;14/01/2026 12:00;10.7;9.9;4.5;63.8;0.0;8;12.3;9.0;240;74.3;13.9;partly-cloudy
10859;14/01/2026 12:00;10.5;10.0;3.2;67.4;0.0;7;15.4;10.8;201;58.4;13.2;partly-cloudy
10860;14/01/2026 12:00;9.8;9.0;3.4;62.9;0.0;20;15.5;5.2;251;37.1;10.6;partly-cloudy
10861;14/01/2026 12:00;9.2;8.5;3.9;66.0;0.0;10;12.0;8.0;208;77.3;15.2;partly-cloudy
10877;14/01/2026 12:00;10.0;9.1;4.3;79.1;0.0;10;14.8;7.9;254;59.8;7.9;partly-cloudy
10876;14/01/2026 12:00;10.7;10.4;4.1;62.5;0.0;7;16.4;6.6;231;36.1;13.7;partly-cloudy
10284;14/01/2026 12:00;10.4;9.6;4.2;80.8;0.0;16;15.9;8.0;247;38.9;9.9;partly-cloudy
10285;14/01/2026 12:00;11.8;11.1;4.4;62.2;0.0;0;17.7;8.1;213;57.1;9.1;partly-cloudy
10872;14/01/2026 12:00;10.9;10.1;4.4;70.1;0.0;0;13.6;11.0;260;70.8;9.4;partly-cloudy
4817;14/01/2026 12:00;10.8;10.0;4.0;62.7;0.0;16;13.4;7.8;214;33.5;10.5;partly-cloudy
4838;14/01/2026 12:00;10.5;9.5;3.8;71.2;0.0;25;20.0;6.6;243;46.1;8.3;partly-cloudy
4820;14/01/2026 12:00;10.1;9.5;3.8;68.1;0.0;11;15.3;8.0;295;54.9;9.6;partly-cloudy
4821;14/01/2026 12:00;10.0;9.6;3.2;74.1;0.0;12;22.2;2.9;260;39.0;13.5;partly-cloudy
4840;14/01/2026 12:00;10.1;9.5;3.8;76.7;0.0;5;15.6;9.5;279;33.8;14.9;partly-cloudy
3623;14/01/2026 12:00;12.2;10.9;3.6;60.5;0.0;6;17.1;7.3;214;56.9;12.0;partly-cloudy
3624;14/01/2026 12:00;9.6;8.8;4.9;69.2;0.0;25;14.6;11.6;217;71.5;16.0;partly-cloudy
4842;14/01/2026 12:00;10.4;9.7;4.5;69.0;0.0;11;16.8;9.3;261;70.9;12.2;partly-cloudy
6825;14/01/2026 12:00;10.5;9.9;4.2;64.3;0.0;15;14.5;7.6;205;45.6;13.2;partly-cloudy
11044;14/01/2026 12:00;9.8;8.8;4.8;69.4;0.0;16;16.5;8.9;212;76.2;12.3;partly-cloudy
11039;14/01/2026 12:00;11.0;10.3;3.5;75.4;0.0;12;10.8;5.4;222;49.1;10.7;partly-cloudy
11042;14/01/2026 12:00;10.2;9.4;3.7;72.0;0.0;4;15.3;11.4;283;60.4;8.2;partly-cloudy
11045;14/01/2026 12:00;9.1;8.6;3.8;63.3;0.0;4;16.7;9.6;241;50.8;13.8;partly-cloudy
7001;14/01/2026 12:00;11.3;10.8;4.0;64.8;0.0;15;9.8;7.3;204;45.4;12.2;partly-cloudy
4845;14/01/2026 12:00;11.2;10.4;3.9;72.7;0.0;11;11.0;8.3;254;70.1;13.1;partly-cloudy
4846;14/01/2026 12:00;9.5;8.9;4.1;74.5;0.0;14;15.7;5.8;225;65.9;10.4;partly-cloudy
4847;14/01/2026 12:00;9.6;9.1;4.0;87.2;0.0;21;13.4;9.7;244;44.4;8.1;partly-cloudy
4848;14/01/2026 12:00;10.9;10.1;4.0;63.7;0.0;10;15.6;8.6;204;56.8;10.9;partly-cloudy
4849;14/01/2026 12:00;9.0;8.4;3.6;70.3;0.0;5;18.3;9.5;289;20.2;11.6;clear
4850;14/01/2026 12:00;9.6;8.9;4.4;64.6;0.0;19;17.0;10.7;261;34.2;13.6;partly-cloudy
4851;14/01/2026 12:00;11.1;10.6;3.7;71.5;0.0;16;11.5;9.4;227;36.6;10.2;partly-cloudy
4852;14/01/2026 12:00;9.9;9.3;3.6;70.6;0.0;10;12.6;6.7;202;66.7;11.7;partly-cloudy
4853;14/01/2026 12:00;10.6;9.6;3.8;70.8;0.0;5;12.4;8.4;254;83.8;11.3;cloudy
4854;14/01/2026 12:00;10.6;9.8;4.4;71.6;0.0;0;12.7;7.7;290;6.5;14.4;clear
4855;14/01/2026 12:00;11.4;11.1;3.8;75.1;0.0;5;16.9;10.1;250;36.5;14.5;partly-cloudy
7000;14/01/2026 12:00;9.8;8.6;4.0;60.4;0.0;4;19.3;8.4;248;33.4;14.1;partly-cloudy
4843;14/01/2026 12:00;11.0;10.4;4.0;70.1;0.0;7;18.6;5.9;286;9.5;11.4;clear
11040;14/01/2026 12:00;11.3;10.7;4.3;80.9;0.0;0;16.9;5.4;272;29.1;8.8;clear
10514;14/01/2026 12:00;9.9;9.0;3.1;65.6;0.0;7;13.0;6.6;250;36.6;10.3;partly-cloudy
10522;14/01/2026 12:00;10.9;10.2;3.3;67.8;0.0;13;15.2;4.9;265;50.0;11.3;partly-cloudy
10520;14/01/2026 12:00;10.5;9.5;4.4;63.8;0.0;9;12.7;9.3;246;34.3;10.0;partly-cloudy
10521;14/01/2026 12:00;11.2;10.5;4.3;72.1;0.1;9;15.4;6.6;245;56.9;11.1;partly-cloudy
4860;14/01/2026 12:00;11.0;10.1;4.3;75.8;0.0;11;21.9;7.9;238;62.0;10.6;partly-cloudy
10519;14/01/2026 12:00;11.0;10.3;2.7;72.5;0.0;0;17.0;5.0;276;81.3;13.5;cloudy
10518;14/01/2026 12:00;10.8;10.2;4.2;62.2;0.0;0;21.4;6.8;205;44.8;11.5;partly-cloudy
10516;14/01/2026 12:00;10.8;10.5;4.0;70.2;0.0;27;10.6;8.7;209;36.0;12.6;partly-cloudy
